Priority,Risk,Exception Status,Action,ID,SKU,Product Name,Category,Current Effective Sell Price SAR,Supplier Rank,Supplier Name,Supplier Search URL,Supplier Buy URL,Supplier Price,Currency,Price Source,Notes
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",195,NG-GAM-010,BenQ Zowie XL2546K - 240Hz Esports Gaming Monitor,Gaming,2999,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=BenQ+Zowie+XL2546K+-+240Hz+Esports+Gaming+Monitor,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",195,NG-GAM-010,BenQ Zowie XL2546K - 240Hz Esports Gaming Monitor,Gaming,2999,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=BenQ+Zowie+XL2546K+-+240Hz+Esports+Gaming+Monitor,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",195,NG-GAM-010,BenQ Zowie XL2546K - 240Hz Esports Gaming Monitor,Gaming,2999,3,Amazon.sa,https://www.amazon.sa/s?k=BenQ+Zowie+XL2546K+-+240Hz+Esports+Gaming+Monitor,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",195,NG-GAM-010,BenQ Zowie XL2546K - 240Hz Esports Gaming Monitor,Gaming,2999,4,Noon,https://www.noon.com/saudi-en/search/?q=BenQ+Zowie+XL2546K+-+240Hz+Esports+Gaming+Monitor,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",195,NG-GAM-010,BenQ Zowie XL2546K - 240Hz Esports Gaming Monitor,Gaming,2999,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=BenQ+Zowie+XL2546K+-+240Hz+Esports+Gaming+Monitor&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",193,NG-GAM-012,Elgato Wave:3 - Premium USB Condenser Microphone for Streaming,Gaming,1149,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Elgato+Wave%3A3+-+Premium+USB+Condenser+Microphone+for+Streaming,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",193,NG-GAM-012,Elgato Wave:3 - Premium USB Condenser Microphone for Streaming,Gaming,1149,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Elgato+Wave%3A3+-+Premium+USB+Condenser+Microphone+for+Streaming,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",193,NG-GAM-012,Elgato Wave:3 - Premium USB Condenser Microphone for Streaming,Gaming,1149,3,Amazon.sa,https://www.amazon.sa/s?k=Elgato+Wave%3A3+-+Premium+USB+Condenser+Microphone+for+Streaming,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",193,NG-GAM-012,Elgato Wave:3 - Premium USB Condenser Microphone for Streaming,Gaming,1149,4,Noon,https://www.noon.com/saudi-en/search/?q=Elgato+Wave%3A3+-+Premium+USB+Condenser+Microphone+for+Streaming,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",193,NG-GAM-012,Elgato Wave:3 - Premium USB Condenser Microphone for Streaming,Gaming,1149,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Elgato+Wave%3A3+-+Premium+USB+Condenser+Microphone+for+Streaming&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",241,NG-MKR-001,Raspberry Pi 5 8GB - The New Standard in Single Board Computing,Hardware,899,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Raspberry+Pi+5+8GB+-+The+New+Standard+in+Single+Board+Computing,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",241,NG-MKR-001,Raspberry Pi 5 8GB - The New Standard in Single Board Computing,Hardware,899,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Raspberry+Pi+5+8GB+-+The+New+Standard+in+Single+Board+Computing,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",241,NG-MKR-001,Raspberry Pi 5 8GB - The New Standard in Single Board Computing,Hardware,899,3,Amazon.sa,https://www.amazon.sa/s?k=Raspberry+Pi+5+8GB+-+The+New+Standard+in+Single+Board+Computing,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",241,NG-MKR-001,Raspberry Pi 5 8GB - The New Standard in Single Board Computing,Hardware,899,4,Noon,https://www.noon.com/saudi-en/search/?q=Raspberry+Pi+5+8GB+-+The+New+Standard+in+Single+Board+Computing,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",241,NG-MKR-001,Raspberry Pi 5 8GB - The New Standard in Single Board Computing,Hardware,899,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Raspberry+Pi+5+8GB+-+The+New+Standard+in+Single+Board+Computing&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",240,NG-MKR-002,Raspberry Pi 5 Ultimate Starter Kit - Everything You Need in One Box,Hardware,1149,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Raspberry+Pi+5+Ultimate+Starter+Kit+-+Everything+You+Need+in+One+Box,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",240,NG-MKR-002,Raspberry Pi 5 Ultimate Starter Kit - Everything You Need in One Box,Hardware,1149,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Raspberry+Pi+5+Ultimate+Starter+Kit+-+Everything+You+Need+in+One+Box,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",240,NG-MKR-002,Raspberry Pi 5 Ultimate Starter Kit - Everything You Need in One Box,Hardware,1149,3,Amazon.sa,https://www.amazon.sa/s?k=Raspberry+Pi+5+Ultimate+Starter+Kit+-+Everything+You+Need+in+One+Box,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",240,NG-MKR-002,Raspberry Pi 5 Ultimate Starter Kit - Everything You Need in One Box,Hardware,1149,4,Noon,https://www.noon.com/saudi-en/search/?q=Raspberry+Pi+5+Ultimate+Starter+Kit+-+Everything+You+Need+in+One+Box,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",240,NG-MKR-002,Raspberry Pi 5 Ultimate Starter Kit - Everything You Need in One Box,Hardware,1149,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Raspberry+Pi+5+Ultimate+Starter+Kit+-+Everything+You+Need+in+One+Box&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",239,NG-MKR-003,Keychron Q1 - Premium Full Aluminum Custom Mechanical Keyboard,Enthusiasts & Gamers,1449,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Keychron+Q1+-+Premium+Full+Aluminum+Custom+Mechanical+Keyboard,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",239,NG-MKR-003,Keychron Q1 - Premium Full Aluminum Custom Mechanical Keyboard,Enthusiasts & Gamers,1449,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Keychron+Q1+-+Premium+Full+Aluminum+Custom+Mechanical+Keyboard,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",239,NG-MKR-003,Keychron Q1 - Premium Full Aluminum Custom Mechanical Keyboard,Enthusiasts & Gamers,1449,3,Amazon.sa,https://www.amazon.sa/s?k=Keychron+Q1+-+Premium+Full+Aluminum+Custom+Mechanical+Keyboard,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",239,NG-MKR-003,Keychron Q1 - Premium Full Aluminum Custom Mechanical Keyboard,Enthusiasts & Gamers,1449,4,Noon,https://www.noon.com/saudi-en/search/?q=Keychron+Q1+-+Premium+Full+Aluminum+Custom+Mechanical+Keyboard,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",239,NG-MKR-003,Keychron Q1 - Premium Full Aluminum Custom Mechanical Keyboard,Enthusiasts & Gamers,1449,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Keychron+Q1+-+Premium+Full+Aluminum+Custom+Mechanical+Keyboard&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",237,NG-MKR-005,Elgato Stream Deck MK.2 - Professional Productivity Console with 15 LCD Keys,Enthusiasts & Gamers,1249,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Elgato+Stream+Deck+MK.2+-+Professional+Productivity+Console+with+15+LCD+Keys,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",237,NG-MKR-005,Elgato Stream Deck MK.2 - Professional Productivity Console with 15 LCD Keys,Enthusiasts & Gamers,1249,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Elgato+Stream+Deck+MK.2+-+Professional+Productivity+Console+with+15+LCD+Keys,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",237,NG-MKR-005,Elgato Stream Deck MK.2 - Professional Productivity Console with 15 LCD Keys,Enthusiasts & Gamers,1249,3,Amazon.sa,https://www.amazon.sa/s?k=Elgato+Stream+Deck+MK.2+-+Professional+Productivity+Console+with+15+LCD+Keys,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",237,NG-MKR-005,Elgato Stream Deck MK.2 - Professional Productivity Console with 15 LCD Keys,Enthusiasts & Gamers,1249,4,Noon,https://www.noon.com/saudi-en/search/?q=Elgato+Stream+Deck+MK.2+-+Professional+Productivity+Console+with+15+LCD+Keys,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",237,NG-MKR-005,Elgato Stream Deck MK.2 - Professional Productivity Console with 15 LCD Keys,Enthusiasts & Gamers,1249,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Elgato+Stream+Deck+MK.2+-+Professional+Productivity+Console+with+15+LCD+Keys&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",192,NG-MKR-006,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,Hardware,549,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Arduino+Mega+2560+Rev3+-+The+Ultimate+Microcontroller+Board+for+Advanced+Projects,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",192,NG-MKR-006,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,Hardware,549,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Arduino+Mega+2560+Rev3+-+The+Ultimate+Microcontroller+Board+for+Advanced+Projects,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",192,NG-MKR-006,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,Hardware,549,3,Amazon.sa,https://www.amazon.sa/s?k=Arduino+Mega+2560+Rev3+-+The+Ultimate+Microcontroller+Board+for+Advanced+Projects,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",192,NG-MKR-006,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,Hardware,549,4,Noon,https://www.noon.com/saudi-en/search/?q=Arduino+Mega+2560+Rev3+-+The+Ultimate+Microcontroller+Board+for+Advanced+Projects,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",192,NG-MKR-006,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,Hardware,549,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Arduino+Mega+2560+Rev3+-+The+Ultimate+Microcontroller+Board+for+Advanced+Projects&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",191,NG-MKR-007,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,Enthusiasts & Gamers,3299,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Prusa+Mini%2B+3D+Printer+-+Professional+Precision+in+a+Compact+Package,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",191,NG-MKR-007,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,Enthusiasts & Gamers,3299,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Prusa+Mini%2B+3D+Printer+-+Professional+Precision+in+a+Compact+Package,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",191,NG-MKR-007,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,Enthusiasts & Gamers,3299,3,Amazon.sa,https://www.amazon.sa/s?k=Prusa+Mini%2B+3D+Printer+-+Professional+Precision+in+a+Compact+Package,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",191,NG-MKR-007,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,Enthusiasts & Gamers,3299,4,Noon,https://www.noon.com/saudi-en/search/?q=Prusa+Mini%2B+3D+Printer+-+Professional+Precision+in+a+Compact+Package,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",191,NG-MKR-007,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,Enthusiasts & Gamers,3299,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Prusa+Mini%2B+3D+Printer+-+Professional+Precision+in+a+Compact+Package&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",189,NG-MKR-009,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,Hardware,699,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=ESP32-S3+DevKit+10-Pack+-+Wi-Fi+%2B+Bluetooth+5+Microcontroller+for+Smart+Projects,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",189,NG-MKR-009,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,Hardware,699,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=ESP32-S3+DevKit+10-Pack+-+Wi-Fi+%2B+Bluetooth+5+Microcontroller+for+Smart+Projects,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",189,NG-MKR-009,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,Hardware,699,3,Amazon.sa,https://www.amazon.sa/s?k=ESP32-S3+DevKit+10-Pack+-+Wi-Fi+%2B+Bluetooth+5+Microcontroller+for+Smart+Projects,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",189,NG-MKR-009,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,Hardware,699,4,Noon,https://www.noon.com/saudi-en/search/?q=ESP32-S3+DevKit+10-Pack+-+Wi-Fi+%2B+Bluetooth+5+Microcontroller+for+Smart+Projects,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",189,NG-MKR-009,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,Hardware,699,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=ESP32-S3+DevKit+10-Pack+-+Wi-Fi+%2B+Bluetooth+5+Microcontroller+for+Smart+Projects&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",188,NG-MKR-010,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,Enthusiasts & Gamers,2399,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Elegoo+Mars+4+Ultra+Resin+3D+Printer+-+9K+Resolution+for+Stunning+Detail,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",188,NG-MKR-010,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,Enthusiasts & Gamers,2399,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=Elegoo+Mars+4+Ultra+Resin+3D+Printer+-+9K+Resolution+for+Stunning+Detail,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",188,NG-MKR-010,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,Enthusiasts & Gamers,2399,3,Amazon.sa,https://www.amazon.sa/s?k=Elegoo+Mars+4+Ultra+Resin+3D+Printer+-+9K+Resolution+for+Stunning+Detail,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",188,NG-MKR-010,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,Enthusiasts & Gamers,2399,4,Noon,https://www.noon.com/saudi-en/search/?q=Elegoo+Mars+4+Ultra+Resin+3D+Printer+-+9K+Resolution+for+Stunning+Detail,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",188,NG-MKR-010,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,Enthusiasts & Gamers,2399,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=Elegoo+Mars+4+Ultra+Resin+3D+Printer+-+9K+Resolution+for+Stunning+Detail&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",216,NG-NET-001,MikroTik hAP ax3 - WiFi 6 Router with RouterOS Power,Networking,799,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=MikroTik+hAP+ax3+-+WiFi+6+Router+with+RouterOS+Power,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",216,NG-NET-001,MikroTik hAP ax3 - WiFi 6 Router with RouterOS Power,Networking,799,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=MikroTik+hAP+ax3+-+WiFi+6+Router+with+RouterOS+Power,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",216,NG-NET-001,MikroTik hAP ax3 - WiFi 6 Router with RouterOS Power,Networking,799,3,Amazon.sa,https://www.amazon.sa/s?k=MikroTik+hAP+ax3+-+WiFi+6+Router+with+RouterOS+Power,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",216,NG-NET-001,MikroTik hAP ax3 - WiFi 6 Router with RouterOS Power,Networking,799,4,Noon,https://www.noon.com/saudi-en/search/?q=MikroTik+hAP+ax3+-+WiFi+6+Router+with+RouterOS+Power,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",216,NG-NET-001,MikroTik hAP ax3 - WiFi 6 Router with RouterOS Power,Networking,799,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=MikroTik+hAP+ax3+-+WiFi+6+Router+with+RouterOS+Power&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",215,NG-NET-002,TP-Link Deco XE75 (3-Pack) - AXE5400 WiFi 6E Whole-Home Mesh System,Networking,2099,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=TP-Link+Deco+XE75+%283-Pack%29+-+AXE5400+WiFi+6E+Whole-Home+Mesh+System,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",215,NG-NET-002,TP-Link Deco XE75 (3-Pack) - AXE5400 WiFi 6E Whole-Home Mesh System,Networking,2099,2,Alibaba,https://www.alibaba.com/trade/search?SearchText=TP-Link+Deco+XE75+%283-Pack%29+-+AXE5400+WiFi+6E+Whole-Home+Mesh+System,,,USD,Needs supplier verification,"Check MOQ, shipping terms, and verified supplier status before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",215,NG-NET-002,TP-Link Deco XE75 (3-Pack) - AXE5400 WiFi 6E Whole-Home Mesh System,Networking,2099,3,Amazon.sa,https://www.amazon.sa/s?k=TP-Link+Deco+XE75+%283-Pack%29+-+AXE5400+WiFi+6E+Whole-Home+Mesh+System,,,SAR,Needs supplier verification,Uses existing Amazon reference URL and price when the workbook has them.
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",215,NG-NET-002,TP-Link Deco XE75 (3-Pack) - AXE5400 WiFi 6E Whole-Home Mesh System,Networking,2099,4,Noon,https://www.noon.com/saudi-en/search/?q=TP-Link+Deco+XE75+%283-Pack%29+-+AXE5400+WiFi+6E+Whole-Home+Mesh+System,,,SAR,Needs supplier verification,"Verify seller rating, warranty, and marketplace fulfillment before buying."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",215,NG-NET-002,TP-Link Deco XE75 (3-Pack) - AXE5400 WiFi 6E Whole-Home Mesh System,Networking,2099,5,B&H Photo,https://www.bhphotovideo.com/c/search?Ntt=TP-Link+Deco+XE75+%283-Pack%29+-+AXE5400+WiFi+6E+Whole-Home+Mesh+System&N=0&InitialSearch=yes&sts=ma,,,USD,Needs supplier verification,"Best for cameras, networking, creators, and computer hardware."
2,Medium,NO_REAL_PRICE_REFERENCE,"Open search URL, pick exact listing, fill Buy URL + Supplier Price",214,NG-NET-003,Ubiquiti UniFi Switch Lite 16 PoE - 16-Port Managed Gigabit PoE+ Switch,Networking,1399,1,AliExpress,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+UniFi+Switch+Lite+16+PoE+-+16-Port+Managed+Gigabit+PoE%2B+Switch,,,USD,Needs supplier verification,"Match exact product manually, then fill Buy URL and Supplier Price."
