ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Sale price,Regular price,Categories,Brands,Shipping class,Weight (kg),Length (cm),Width (cm),Height (cm),Meta: _ng_warranty,Meta: _ng_tech_specs,Meta: _ng_ar_title,Meta: _ng_ar_description,Meta: _ng_model_number,Meta: _ng_country_of_origin,Meta: _ng_hs_code,Meta: _ng_voltage,Meta: _ng_lifecycle_status
151,simple,SH-SPK-AMZN-001,,Amazon Echo (4th Gen),0,0,visible,,699,Smart Home & IoT,,Standard,1,20,18,18,Standard NGS Warranty,Condition: New | Class: Standard,أمازون إيكو (الجيل الرابع),<p>أعلمني بأحدث الأخبار والتوقعات الجوية وقم بتشغيل الموسيقى مباشرة من صوتك مع جهاز Amazon EchoFourth Generation.</p> <h2><strong>لماذا هذا المنتج؟</strong></h2> <ul> <li>شاشة عرض 5.5,,,,,Mainstream
152,simple,NG-SEC-007,,Eufy Video Doorbell S330 - Dual Camera Smart Doorbell (2K + Package Cam),0,0,visible,,1449,Security & Surveillance,,Standard,1,25,18,12,Standard NGS Warranty,Condition: New | Class: Standard,يوفي Video جرس باب S330 - Dual كاميرا Smart جرس باب (2K + Package Cam),<div> <p>إذا كنت ترغب في رؤية كل ما يحدث عند باب منزلك، سواء كان ذلك الوجه الزائر أو حقيبته، فهذا هو الحل الأمثل.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>الكاميرا المزدوجة,,,,,Mainstream
153,simple,NG-SEC-006,,Ajax Hub 2 Plus - Professional Wireless Smart Alarm System,0,0,visible,,2499,Security & Surveillance,,Standard,0.8,22,16,8,Standard NGS Warranty,Condition: New | Class: Standard,محرك أ贾克斯 2 بلس - نظام إنذار ذكي sans線路無線專業版,<p>نظام إنذار ذكي متقدم لحماية ما يهمك.</p> <ul> <li><strong>200 جهاز:</strong> اتصل بالمراقبات الحركية، نقاط الاتصال باب، أجهزة الكشف عن الدخان، وأجهزة كشف تسرب المياه.</li> <li><strong>ثلاثة,,,,,Mainstream
154,simple,NG-SEC-005,,Reolink 16-Channel PoE NVR (RLN16-410) - 4K Network Video Recorder,0,0,visible,,1599,Security & Surveillance,,Heavy,3.5,40,32,10,Standard NGS Warranty,Condition: New | Class: Heavy,ريولينك 16-قناة مراقبة شبكيه PoE (RLN16-410) - سجل صوتية الشبكة بدقة 4K,<p>مركز تحكم شامل في المراقبة لمنزلك أو عملك.</p> <ul> <li><strong>16 قناة PoE:</strong> اربط 16 كاميرا مباشرة باستخدام كابل إيثرنت واحد لكل كاميرا.</li> <li><strong>حد أقصى دقة 12MP:</strong>,,,,,Mainstream
155,simple,NG-SEC-004,,Ubiquiti UniFi Protect G4 Doorbell Pro - 5MP Smart Doorbell with Fingerprint Reader,1,0,visible,,3140,Security & Surveillance,,Standard,0.8,22,16,10,Standard NGS Warranty,Condition: New | Class: Standard,يوبيكويتي UniFi Protect G4 جرس باب Pro - 5MP Smart جرس باب with Fingerprint Reader,<p>العندل الذكي الأكثر تقدماً في العالم.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><span>5MP كاميرا:</span> منظور واسع يغطي الباب والمنطقة المحيطة بتفاصيل عالية.</li> <l,,,,,Mainstream
156,simple,NG-SEC-003,,Hikvision DS-2CD2143G2-I - 4MP AcuSense Dome Camera,0,0,visible,,749,Security & Surveillance,,Standard,0.5,15,12,10,Standard NGS Warranty,Condition: New | Class: Standard,هيكسيونس دس-2cd2143ج2-إي - كاميرا قبة حادة الأدراك 4 ميجابكسل,<p>هيكفينسون DS-2CD2143G2-I، أحدث إصدار من كاميرات المراقبة الذكية التي تجمع بين الجودة والذكاء الاصطناعي.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>تقنية AcuSense: خوارزمية الت,,,,,Mainstream
157,simple,NG-SEC-002,,Reolink Argus 4 Pro - Solar-Powered Wireless 4K Security Camera,0,0,visible,,1199,Security & Surveillance,,Standard,0.5,18,14,10,Standard NGS Warranty,Condition: New | Class: Standard,Reolink Argus 4 Pro - Solar-Powered لاسلكي 4K Security كاميرا,<p>surveillance بدون كابلات، بدون فواتير الكهرباء، بدون حدود.</p> <ul> <li><strong>مدعوم بالطاقة الشمسية:</strong> لوحة شمسية مدمجة تضمن الشحن الدائم للبطارية.</li> <li><strong>4K كاميرا:</str,,,,,Mainstream
158,simple,NG-SEC-001,,Reolink RLC-810A - 4K PoE AI Security Camera,0,0,visible,,549,Security & Surveillance,,Standard,0.6,18,14,10,Standard NGS Warranty,Condition: New | Class: Standard,كاميرا أمان ذكية متصلة بالطاقة عبر الشبكة Reolink RLC-810A - 4K,<p>-surveillance لا تعرف حدودها مع كاميرا Reolink RLC-810A.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <ul> <li>True 4K: يوفر 3840×2160 بكسلًا للتفاصيل الواضحة حتى مع التكبير,,,,,Mainstream
159,simple,NG-DRN-008,,DJI Pocket 3 - Pocket-Sized Gimbal Camera with 1-Inch Sensor,0,0,visible,2999,3449,Drones & Robotics,,Standard,0.5,22,15,10,Standard NGS Warranty,Condition: New | Class: Standard,دي جي آي Pocket 3 - Pocket-Sized Gimbal كاميرا with 1-Inch Sensor,<p>استوديو تصوير كاميرا صغيرة في جيبك.</p> <ul> <li><strong>1-Inch Sensor:</strong> أداء ضوئي رائع في الظلام مع عمق حقل طبيعي.</li> <li><strong>3-Axis Gimbal:</strong> استقرار ميكانيكي حقيقي ل,,,,,Mainstream
160,simple,NG-DRN-007,,"Roborock S8 MaxV Ultra - Smart Robot Vacuum with 10,000Pa Suction",0,0,visible,7699,8859,Smart Home & IoT,,Oversized,14,55,45,45,Standard NGS Warranty,Condition: New | Class: Oversized,"روبوروك S8 MaxV Ultra - Smart روبوت تنظيف with 10,000Pa Suction","<p>روبوت تنظيف المنزل الذكي Roborock S8 MaxV Ultra، قوة شفط تصل إلى 10,000Pa يضمن لك نظافة منزلك بأتمتة.</p> <ul> <li><strong>قوة الشفط القوية:</strong> مع 10,000Pa، يقوم بتنظيف البلاطات والنباء",,,,,Mainstream
161,simple,NG-DRN-006,,FIMI X8 Mini V2 - 4K Drone at 245g with Competitive Pricing,0,0,visible,,2399,Drones & Robotics,,Standard,1.5,30,22,12,Standard NGS Warranty,Condition: New | Class: Standard,FIMI X8 Mini V2 - كاميرا 4K موزع بوزن 245 جرام مع أسعار تنافسية,<p>يقدم لك FIMI X8 Mini V2 مواصفات مذهلة بسعر تنافسي يقل عن أغلب المنافسين.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><span>245g:</span> تحت الحد الأقصى البالغ 249g، لا تحتاج إل,,,,,Mainstream
162,simple,NG-DRN-005,,Insta360 X4 - 8K 360-Degree Camera,0,0,visible,,3499,Drones & Robotics,,Standard,0.6,22,14,10,Standard NGS Warranty,Condition: New | Class: Standard,إنستا 360 X4 - 8K 360-Degree كاميرا,<p>التقط كل شيء، ثم اختار الزاوية المثلى لاحقًا.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <li>8K/30fps في 360°: أعلى دقة متاحة في كاميرا 360 درجة للجمهور.</li> <li>الاسترجاع ال,,,,,Mainstream
163,simple,NG-DRN-004,,DJI RS 4 - 3-Axis Gimbal Stabilizer for Professional Cameras,0,0,visible,,3099,Drones & Robotics,,Heavy,2.5,42,22,12,Standard NGS Warranty,Condition: New | Class: Heavy,دي جي آي RS 4 - 3-Axis Gimbal Stabilizer for Professional كاميراs,<p>استقرئ استقرارًا فائقًا مع DJI RS 4 - مستقيم ثلاثي المحاور للكاميرات المهنية.</p> <ul> <li><strong>3kg Payload:</strong> يدعم كاميرات مثل Sony A7IV و Canon R6 II مع عدسات كبيرة.</li> <li><s,,,,,Mainstream
164,simple,NG-DRN-003,,DJI Osmo Action 5 Pro - 4K/120fps Waterproof Action Camera,0,0,visible,,2499,Drones & Robotics,,Standard,0.5,18,12,8,Standard NGS Warranty,Condition: New | Class: Standard,دي جي آي Osmo Action 5 Pro - 4K/120fps Waterproof كاميرا أكشن,"<p>الكاميرا التي لا تتوقف، تحت أي ظروف.</p> <ul> <li><strong>4K/120fps:</strong> تسجيل بطيء الحركة في جودة 4K الكاملة.</li> <li><strong>1/1.3"" سينسور:</strong> أداء ضوئي مدهش في الظلام الدامس.",,,,,Mainstream
165,simple,NG-DRN-002,,DJI Avata 2 - Immersive FPV Drone with Goggles,0,0,visible,,4099,Drones & Robotics,,Heavy,3.5,40,32,18,Standard NGS Warranty,Condition: New | Class: Heavy,دي جي آي Avata 2 - Immersive FPV درون with Goggles,<p>استمتع بتجربة الطيران الأولى من نوعها مع DJI Avata 2 - أول طائرة بدون طيار يرتد فيها القارئ قناعًا لرؤية مباشرة.</p> <ul> <li><strong>قناع الرؤية المباشرة:</strong> عرض ميكرو-OLED 1080p للرؤية,,,,,Mainstream
166,simple,NG-DRN-001,,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,0,0,visible,6099,7019,Drones & Robotics,,Standard,1.5,32,25,12,Standard NGS Warranty,Condition: New | Class: Standard,دي جي آي Mini 4 Pro - Sub-249g درون with 4K/60fps كاميرا,"درونز DJI Mini 4 Pro <p>درونز تصويري يناسب حجم قبضة اليد.</p> <strong>لماذا هذا المنتج؟</strong> <ul style=""list-style-type: disc;""> <li><span>وزنه أقل من 249 جرام:</span> معفٍ",,,,,Mainstream
167,simple,NG-CBL-008,,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,0,0,visible,,359,Cables & Adapters,,Standard,0.4,32,8,5,Standard NGS Warranty,Condition: New | Class: Standard,كابل ألياف ضوئية HDMI 2.1 8K (10م) - بدون فقدان إشارة,<p>هذا الكابل الرقمي الألياف الضوئية HDMI 2.1 8K (10m) يوفر تجربة بصرية فائقة مع خسارة صوتية و visuals مثالية.</p> <ul> <li><strong>10 أمتار، بدون خسارة:</strong> يضمن الألياف الضوئية نقل الإشارة,,,,,Mainstream
168,simple,NG-CBL-007,,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,0,0,visible,,229,Cables & Adapters,,Standard,0.2,22,8,4,Standard NGS Warranty,Condition: New | Class: Standard,DAC SFP+ 10G Direct Attach كابل (3m) - Direct سويتش-to-سويتش Connection,<p>تربط أجهزة الشبكة بسرعة 10 غيجابت بأقل تكلفة.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <li>السرعة الكاملة لـ 10 جيجابايت في الكابل المعدني المباشر.</li> <li>حد الأدنى من الت,,,,,Mainstream
169,simple,NG-CBL-006,,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,0,0,visible,249,289,Cables & Adapters,,Standard,0.2,16,10,4,Standard NGS Warranty,Condition: New | Class: Standard,docking坞 端口 5-in-1 عبر USB-C - HDMI 4K + إثارة الشبكة العنكبوتية + USB 3.0,<p>جهاز Ugreen 5-in-1 USB-C Dock يجمع خمسة منافذ ضرورية في جهاز صغير حجم أظافر الإصبع.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <ul> <li>HDMI 4K@60Hz: عرض كامل بسرعة ت鲜度高达,,,,,Mainstream
170,simple,NG-CBL-005,,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,0,0,visible,,109,Cables & Adapters,,Standard,0.1,22,6,3,Standard NGS Warranty,Condition: New | Class: Standard,كابل الشحن USB-C 100W (2م) - شحن سريع للكمبيوترات المحمولة والأجهزة المحمولة,<p>تجمع سلك الشحن USB-C 100W من Baseus كل ما تحتاجه لشحن جهازك بسرعة.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <li>يوفر تيار شحن قوي يصل إلى 100W، مما يسمح بشحن سريعة لأجهزة الكمب,,,,,Mainstream
171,simple,NG-CBL-004,,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,0,0,visible,,149,Cables & Adapters,,Standard,0.2,22,8,4,Standard NGS Warranty,Condition: New | Class: Standard,Ugreen Cat 8 Ethernet كابل (5m) - 40Gbps Network كابل,<p>تستحق شبكة منزلك سرعات تتناسب مع أجهزتك.</p> <ul> <li><strong>40Gbps / 2000MHz:</strong> يدعم شبكات 10GbE، 25GbE و 40GbE.</li> <li><strong>S/FTP Shielding:</strong> حماية مزدوجة (箔 + 编织) تم,,,,,Mainstream
172,simple,NG-CBL-003,,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,0,0,visible,,419,Cables & Adapters,,Standard,0.15,22,6,3,Standard NGS Warranty,Condition: New | Class: Standard,كيبل ماترز Thunderbolt 4 كابل (2m) - 40Gbps with 100W Charging,<p>تجمع كابل <span>Cable Matters Thunderbolt 4</span> كل الوظائف في كابل واحد: نقل البيانات، البث الفيديو، وشحن الطاقة.</p> <ul> <li><strong>40Gbps:</strong>&nbsp;نقل بيانات سريع لاستوديوهات التو,,,,,Mainstream
173,simple,NG-CBL-002,,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,0,0,visible,,349,Cables & Adapters,,Standard,0.2,16,10,4,Standard NGS Warranty,Condition: New | Class: Standard,انكر USB-C Hub 7-in-1 - Multi-Port محول for Laptops,<p>احول منفذ USB-C واحد على لاب توبك إلى سبع نقاط اتصال.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <li>HDMI 4K@30Hz: يمكّنك من عرض الصورة بجودة 4K على شاشة خارجية أو معدات العرض.</,,,,,Mainstream
174,simple,NG-CBL-001,,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,0,0,visible,,219,Cables & Adapters,,Standard,0.15,22,6,3,Standard NGS Warranty,Condition: New | Class: Standard,كابل Ugreen USB-C إلى HDMI 2.1 (2م) - إخراج بجودة 8K@60Гц,<p>تُظهر شاشتك على أضخم الخشبات بجودة تفاصيل عالية.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <li>دعم الـ HDMI 2.1 لعرض 8K@60Hz و4K@120Hz للتجربة البصرية الفاخرة.</li> <li>السرع,,,,,Mainstream
175,simple,NG-3DP-008,,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,0,0,visible,,2899,3D Printing & CNC,,Oversized,7,40,35,45,Standard NGS Warranty,Condition: New | Class: Oversized,فروزن Sonic Mini 8K S - 22-Micron Pixel Resin طابعة ثلاثية الأبعاد,"<p>صغير الحجم، غير محدود في الدقة.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <li>8K رésolution: شاشة عرض 7,500 × 3,240 لتفاصيل سطحية ultra-smooth.</li> <li>22-micron Pixels: من",,,,,Mainstream
176,simple,NG-3DP-007,,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,0,0,visible,,1049,3D Printing & CNC,,Standard,0.8,25,20,8,Standard NGS Warranty,Condition: New | Class: Standard,كريالتي Sonic Pad - Klipper Tablet to Supercharge Your طابعة ثلاثية الأبعاد,<p>تُحول كرياليتي سونيك باد طابعتك القديمة إلى آلة طباعة فائقة السرعة باستخدام برنامج كليكر.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><span>كليكر فورموير:</span> يُقلل من العمل,,,,,Mainstream
177,simple,NG-3DP-006,,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,1,0,visible,,540,3D Printing & CNC,,Standard,0.3,14,10,8,Standard NGS Warranty,Condition: New | Class: Standard,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your طابعة ثلاثية الأبعاد,"<p>تستحق طابعتك القديمة الحصول على قلب جديد.</p> <strong>لماذا هذا المنتج؟</strong> <ul style=""direction: rtl;""> <li>**مثالي للوزن الخفيف:** يزن 217 غرام فقط، مما يجعله مناسباً لطابعا",,,,,Mainstream
178,simple,NG-3DP-005,,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,0,0,visible,,3499,3D Printing & CNC,,Oversized,12,50,45,55,Standard NGS Warranty,Condition: New | Class: Oversized,إيليجو Saturn 3 Ultra - 12K Resin طابعة ثلاثية الأبعاد with 10-inch Screen,"<p>مع إلكوو ساترن 3 ألترا، تحقق من دقة تبلغ 12K على منطقة بناء كبيرة.</p> <h2><strong>لماذا هذا المنتج؟</strong></h2> <ul style=""direction: ltr;""> <li>دقة 12K: مع 11,520 × 5,120 بكسلً",,,,,Mainstream
179,simple,NG-3DP-004,,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,0,0,visible,,1299,3D Printing & CNC,,Oversized,11,45,35,35,Standard NGS Warranty,Condition: New | Class: Oversized,ملف eSUN PLA+ 10 ألوان - 10 كجم مجموعًا للطباعة ثلاثية الأبعاد,<p>تستحق كل مشروع لونه الخاص. ابدأ مع عشرة ألوان في آن واحد.</p> <ul> <li><strong>10 ألوان متنوعة:</strong> أسود، أبيض، رمادي، أحمر، أزرق، vert، كريمي، أصفر، م่วه، ووردي.</li> <li><strong>PLA+,,,,,Mainstream
180,simple,NG-3DP-003,,Creality K1 Max - Large Format 3D Printer at 600mm/s,1,0,visible,,3380,3D Printing & CNC,,Oversized,16,55,50,55,Standard NGS Warranty,Condition: New | Class: Oversized,كريالتي K1 Max - Large Format طابعة ثلاثية الأبعاد at 600mm/s,<p>مشاريع كبيرة تحتاج طابعة تتناسب مع طموحك.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><span>حجم بناء ضخم:</span> 300×300×300 مم - أكبر بنسبة 60% من معظم الطابعات السريعة.</li>,,,,,Mainstream
181,simple,NG-3DP-002,,Bambu Lab AMS - Automatic Material System for Multi-Color 3D Printing,1,0,visible,,1250,3D Printing & CNC,,Heavy,2.5,35,25,20,Standard NGS Warranty,Condition: New | Class: Heavy,نظام بامبو لاب آم تلقائي لطباعة ثلاثية الأبعاد متعددة الألوان,<p>إطلق خيالك بأربعة ألوان في طباعة واحدة.</p> <ul> <li><strong>4 ألوان/مواد:</strong> طبّق التصاميم المتعددة الألوان أو ادمج مواد مختلفة (مثل: PLA + TPU).</li> <li><strong>تبديل تلقائي:</stro,,,,,Mainstream
182,simple,NG-3DP-001,,Bambu Lab P1S 3D Printer - Blazing Speed and Pro Quality in an Enclosed Design,0,0,visible,,5099,3D Printing & CNC,,Oversized,14,55,48,55,Standard NGS Warranty,Condition: New | Class: Oversized,بامبو لاب P1S طابعة ثلاثية الأبعاد - Blazing Speed and Pro Quality in an Enclosed Design,"<p>بفضل بامبو لاب بي1س، أصبحت السرعة والجودة متاحة في آلة واحدة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><span>500mm/s سرعة:</span> تسارع يصل إلى 20,000mm/s² يكمل الطباعة في د",,,,,Mainstream
183,simple,NG-ACC-010,,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,0,0,visible,,1449,Hardware,,Standard,0.8,18,14,5,Standard NGS Warranty,Condition: New | Class: Standard,Dysks صناعي WD Red Plus 8TB ل sistemasNAS مستقرة على الدوام,<p>جهاز الـ <strong>NAS</strong> الخاص بك يستحق القرص الثابت المخصص له.</p> <ul> <li><strong>تقنية CMR:</strong> تسهم في أداء الكتابة المستمر والموحد.</li> <li><strong>NASware 3.0:</strong> مت,,,,,Mainstream
184,simple,NG-ACC-009,,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,0,0,visible,,439,Accessories & Lifestyle,,Standard,0.3,14,10,6,Standard NGS Warranty,Condition: New | Class: Standard,ع格林 نيكود 100وات ششرager رباعي المنافذ,"<p>عندما تحتاج إلى شحن عدة أجهزة في وقت واحد، هذا الشاحن هو الحل الأمثل.</p> <ul> <li><strong>100W Output:</strong> كافية لشحن MacBook Pro 16"" بسرعة.</li> <li><strong>4 Ports:</strong> 3x USB",,,,,Mainstream
185,simple,NG-ACC-008,,CalDigit TS4 Thunderbolt 4 Dock - 18-Port Professional Docking Station,1,0,visible,,2170,Accessories & Lifestyle,,Standard,0.9,25,18,10,Standard NGS Warranty,Condition: New | Class: Standard,كال ديجيت TS4 Thunderbolt 4 دوك - 18-Port Professional دوكing Station,"<p>تجمع كابل واحد كل أدواتك الرقمية في مكان واحد.</p> <strong>لماذا هذا المنتج؟</strong> <ul style=""list-style-type: disc; margin-left: 20px;""> <li><span>عدد المنافذ 18:</span> 3 من T",,,,,Mainstream
186,simple,NG-ACC-007,,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,0,0,visible,,599,Accessories & Lifestyle,,Standard,0.4,18,14,6,Standard NGS Warranty,Condition: New | Class: Standard,anker powerconf s330 سماعات مؤتمر ذكية مع إلغاء الضوضاء,<p>يمكنك تحسين جودة الصوت في اجتماعاتك بدلاً من استخدام سماعات الكمبيوتر المدمجة.</p> <ul> <li><strong>الميكروفون الذكي:</strong> التقاط الصوت بزاوية 360 درجة مع تقنية VoiceRadar لتعقب الصوت.</li>,,,,,Mainstream
187,simple,NG-ACC-006,,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",0,0,visible,,1299,Hardware,,Standard,0.15,14,10,3,Standard NGS Warranty,Condition: New | Class: Standard,سامسونج ت7 شيلد 2 تيبيه جيجابايت جيجابايت قابل للتنقل - متين، سريع، وآمن,<p>تستحق بياناتك الحساسة الحماية القوية والغير متنازل عنها.</p> <ul> <li><strong>سرعة فائقة:</strong> يتيح لك نقل تيرابايت في أقل من 20 دقيقة عبر USB 3.2 Gen 2.</li> <li><strong>مقاوم للغبار و,,,,,Mainstream
188,simple,NG-MKR-010,,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,0,0,visible,,2399,Enthusiasts & Gamers,,Oversized,7,38,35,42,Standard NGS Warranty,Condition: New | Class: Oversized,إيليجو Mars 4 Ultra Resin طابعة ثلاثية الأبعاد - 9K Resolution for Stunning Detail,<p>يتميز طابعة Elegoo Mars 4 Ultra بتفاصيل دقيقة لا تضاهى، مما يجعلها الخيار الأمثل لصنع القطع الصغيرة والتصاميم المعقدة.</p> <ul> <li><strong>9K حلولول:</strong> شاشة بدقة 8520 × 4320 لدقة متناه,,,,,Mainstream
189,simple,NG-MKR-009,,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,0,0,visible,699,809,Hardware,,Standard,0.3,18,12,6,Standard NGS Warranty,Condition: New | Class: Standard,طقم تطوير ESP32-S3 10 وحدة - ميكروكوントرولر ذكي مع Wi-Fi و Bluetooth 5,<p>اكتشف قوة التكنولوجيا مع حزمة ESP32-S3 DevKit 10-Pack من NeoGen، مثالية لمشاريع الذكاء الصناعي.</p> <ul> <li><strong>السبب الأول:</strong> المعالج المزدوج النق Xtensa LX7 بسرعة تصل إلى 240 MHz,,,,,Mainstream
190,simple,NG-MKR-008,,Creality Ender-3 V3 SE - The Best Entry-Level 3D Printer,1,0,visible,,1250,Enthusiasts & Gamers,,Oversized,10,55,48,30,Standard NGS Warranty,Condition: New | Class: Oversized,كريالتي Ender-3 V3 SE - The Best Entry-Level طابعة ثلاثية الأبعاد,"<p>انضم إلى عالم الطباعة ثلاثية الأبعاد بثقة وسهولة باستخدام <strong>Creality Ender-3 V3 SE</strong>.</p> <ul> <li><strong>سرعة 250mm/s:</strong> طباعة سريعة مدعومة بالمحرّك المباشر الجديد ""Sprit",,,,,Mainstream
191,simple,NG-MKR-007,,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,0,0,visible,3299,3799,Enthusiasts & Gamers,,Oversized,6.5,42,38,38,Standard NGS Warranty,Condition: New | Class: Oversized,Prusa Mini+ طابعة ثلاثية الأبعاد - Professional Precision in a Compact Package,<p>لا تحتاج إلى آلة كبيرة لاستخراج طابعات 3D محترفة.</p> <ul> <li><strong>التفاصيل الفائقة:</strong> طبقات منخفضة من 0.05mm لإنتاج طباعة مذهلة بالتفاصيل.</li> <li><strong> leveling تلقائي للسط,,,,,Mainstream
192,simple,NG-MKR-006,,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,0,0,visible,,549,Hardware,,Standard,0.15,14,10,4,Standard NGS Warranty,Condition: New | Class: Standard,arduino mega 2560 rev3 - لوحة ميكروكونترولر فائقة للمشاريع المتقدمة,<div> <p>إذا كنت قد نضجت من استخدام Arduino Uno وتحتاج إلى لوحة ميكروكونترولر قوية تتميز بمزيد من الأبواب الرقمية والمدخلات المعلمة، فهنا هو الحل الأمثل: Arduino Mega 2560 Rev3.</p> <strong>لم,,,,,Mainstream
193,simple,NG-GAM-012,,Elgato Wave:3 - Premium USB Condenser Microphone for Streaming,0,0,visible,1149,1329,Gaming,,Standard,0.7,25,18,15,Standard NGS Warranty,Condition: New | Class: Standard,إلجاتو Wave:3 - Premium USB Condenser ميكروفون for Streaming,<p>يعد الميكروفون الرقمي Elgato Wave:3 الخيار الأمثل لمن يرغب في تسجيل الصوت بجودة محترفة دون التعقيدات التقنية.</p> <section> <h2><strong>لماذا هذا المنتج؟</strong></h2> <ul>,,,,,Mainstream
194,simple,NG-GAM-011,,SteelSeries QcK Heavy XXL - Extra-Large Gaming Mouse Pad,1,0,visible,,200,Gaming,,Standard,0.5,50,42,3,Standard NGS Warranty,Condition: New | Class: Standard,ستيل سيريز QcK Heavy XXL - Extra-Large ماوس قيمنق Pad,<p>توسع مجالك من التحكم مع <strong>SteelSeries QcK Heavy XXL</strong>، لوحة الماوس الكبيرة التي تضمن أداء أفضل للمحول المرئي.</p> <ul> <li><strong>الحجم XXL (900x400mm):</strong> تغطي سطح الطاولة,,,,,Mainstream
195,simple,NG-GAM-010,,BenQ Zowie XL2546K - 240Hz Esports Gaming Monitor,0,0,visible,2999,3449,Gaming,,Oversized,8,70,45,22,Standard NGS Warranty,Condition: New | Class: Oversized,لوحة العرض الرياضية للألعاب بنسخته Zowie XL2546K - 240 هرتز,<p>استمتع بتجربة اللعب المثالية مع <strong>BenQ Zowie XL2546K</strong> - شاشة ألعاب إلكترونية تستخدم في جميع البطولات الكبرى للألعاب الإلكترونية حول العالم.</p> <ul> <li><strong>240Hz + 0.5ms:</s,,,,,Mainstream
196,simple,NG-GAM-009,,Corsair K70 RGB Pro - Legendary Mechanical Gaming Keyboard,0,0,visible,,999,Gaming,,Standard,1.3,48,20,6,Standard NGS Warranty,Condition: New | Class: Standard,كورسير K70 RGB Pro - Legendary Mechanical كيبورد قيمنق,<p>传奇游戏无需多言，<strong>Corsair K70 RGB Pro</strong> هو لوحة المفاتيح мехánيكية المعتمدة من قبل ملايين اللاعبين حول العالم لسنوات.</p> <ul> <li><strong>شواحن Cherry MX:</strong> اختر بين الأحمر (سريع,,,,,Mainstream
197,simple,NG-GAM-008,,Razer Basilisk V3 X HyperSpeed - Versatile Wireless Gaming Mouse,0,0,visible,,649,Gaming,,Standard,0.2,16,12,8,Standard NGS Warranty,Condition: New | Class: Standard,رايزر Basilisk V3 X HyperSpeed - Versatile لاسلكي ماوس قيمنق,<p>جهاز متعدد الاستخدامات لألعاب الفيديو والعمل، يجمع **Razer Basilisk V3 X HyperSpeed** بين الرد الفوري للألعاب وراحة يومية مثالية.</p> <ul> <li><strong>18K DPI Sensor:</strong> دقة عالية لألعاب,,,,,Mainstream
198,simple,NG-GAM-007,,8BitDo Arcade Stick - Authentic Arcade Experience at Home,1,0,visible,,530,Gaming,,Heavy,2,40,25,12,Standard NGS Warranty,Condition: New | Class: Heavy,8BitDo أريادنيك ستيك - تجربة قاعة الألعاب في المنزل,<p>استمتع بتجربة الأركاد في منزلك مع <strong>8BitDo Arcade Stick</strong>.</p> <ul> <li><strong>القطع الأصلية:</strong> يحتوي على جليفوس JLF وButtons OBSF-30 من شركة سانوا اليابانية، المعيار العا,,,,,Mainstream
