ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Sale price,Regular price,Categories,Brands,Shipping class,Weight (kg),Length (cm),Width (cm),Height (cm),Meta: _ng_warranty,Meta: _ng_tech_specs,Meta: _ng_ar_title,Meta: _ng_ar_description,Meta: _ng_model_number,Meta: _ng_country_of_origin,Meta: _ng_hs_code,Meta: _ng_voltage,Meta: _ng_lifecycle_status
184,simple,NG-ACC-009,,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,1,0,visible,,439,Accessories & Lifestyle,,Standard,0.3,14,10,6,Standard NGS Warranty,Condition: New | Class: Standard,ع格林 نيكود 100وات ششرager رباعي المنافذ,"<p>عندما تحتاج إلى شحن عدة أجهزة في وقت واحد، هذا الشاحن هو الحل الأمثل.</p> <ul> <li><strong>100W Output:</strong> كافية لشحن MacBook Pro 16"" بسرعة.</li> <li><strong>4 Ports:</strong> 3x USB",,,,,Mainstream
185,simple,NG-ACC-008,,CalDigit TS4 Thunderbolt 4 Dock - 18-Port Professional Docking Station,1,0,visible,,2170,Accessories & Lifestyle,,Standard,0.9,25,18,10,Standard NGS Warranty,Condition: New | Class: Standard,كال ديجيت TS4 Thunderbolt 4 دوك - 18-Port Professional دوكing Station,"<p>تجمع كابل واحد كل أدواتك الرقمية في مكان واحد.</p> <strong>لماذا هذا المنتج؟</strong> <ul style=""list-style-type: disc; margin-left: 20px;""> <li><span>عدد المنافذ 18:</span> 3 من T",,,,,Mainstream
186,simple,NG-ACC-007,,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,1,0,visible,,599,Accessories & Lifestyle,,Standard,0.4,18,14,6,Standard NGS Warranty,Condition: New | Class: Standard,anker powerconf s330 سماعات مؤتمر ذكية مع إلغاء الضوضاء,<p>يمكنك تحسين جودة الصوت في اجتماعاتك بدلاً من استخدام سماعات الكمبيوتر المدمجة.</p> <ul> <li><strong>الميكروفون الذكي:</strong> التقاط الصوت بزاوية 360 درجة مع تقنية VoiceRadar لتعقب الصوت.</li>,,,,,Mainstream
187,simple,NG-ACC-006,,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",1,0,visible,,1299,Hardware,,Standard,0.15,14,10,3,Standard NGS Warranty,Condition: New | Class: Standard,سامسونج ت7 شيلد 2 تيبيه جيجابايت جيجابايت قابل للتنقل - متين، سريع، وآمن,<p>تستحق بياناتك الحساسة الحماية القوية والغير متنازل عنها.</p> <ul> <li><strong>سرعة فائقة:</strong> يتيح لك نقل تيرابايت في أقل من 20 دقيقة عبر USB 3.2 Gen 2.</li> <li><strong>مقاوم للغبار و,,,,,Mainstream
188,simple,NG-MKR-010,,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,1,0,visible,,2399,Enthusiasts & Gamers,,Oversized,7,38,35,42,Standard NGS Warranty,Condition: New | Class: Oversized,إيليجو Mars 4 Ultra Resin طابعة ثلاثية الأبعاد - 9K Resolution for Stunning Detail,<p>يتميز طابعة Elegoo Mars 4 Ultra بتفاصيل دقيقة لا تضاهى، مما يجعلها الخيار الأمثل لصنع القطع الصغيرة والتصاميم المعقدة.</p> <ul> <li><strong>9K حلولول:</strong> شاشة بدقة 8520 × 4320 لدقة متناه,,,,,Mainstream
189,simple,NG-MKR-009,,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,1,0,visible,699,809,Hardware,,Standard,0.3,18,12,6,Standard NGS Warranty,Condition: New | Class: Standard,طقم تطوير ESP32-S3 10 وحدة - ميكروكوントرولر ذكي مع Wi-Fi و Bluetooth 5,<p>اكتشف قوة التكنولوجيا مع حزمة ESP32-S3 DevKit 10-Pack من NeoGen، مثالية لمشاريع الذكاء الصناعي.</p> <ul> <li><strong>السبب الأول:</strong> المعالج المزدوج النق Xtensa LX7 بسرعة تصل إلى 240 MHz,,,,,Mainstream
190,simple,NG-MKR-008,,Creality Ender-3 V3 SE - The Best Entry-Level 3D Printer,1,0,visible,,1250,Enthusiasts & Gamers,,Oversized,10,55,48,30,Standard NGS Warranty,Condition: New | Class: Oversized,كريالتي Ender-3 V3 SE - The Best Entry-Level طابعة ثلاثية الأبعاد,"<p>انضم إلى عالم الطباعة ثلاثية الأبعاد بثقة وسهولة باستخدام <strong>Creality Ender-3 V3 SE</strong>.</p> <ul> <li><strong>سرعة 250mm/s:</strong> طباعة سريعة مدعومة بالمحرّك المباشر الجديد ""Sprit",,,,,Mainstream
191,simple,NG-MKR-007,,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,1,0,visible,3299,3799,Enthusiasts & Gamers,,Oversized,6.5,42,38,38,Standard NGS Warranty,Condition: New | Class: Oversized,Prusa Mini+ طابعة ثلاثية الأبعاد - Professional Precision in a Compact Package,<p>لا تحتاج إلى آلة كبيرة لاستخراج طابعات 3D محترفة.</p> <ul> <li><strong>التفاصيل الفائقة:</strong> طبقات منخفضة من 0.05mm لإنتاج طباعة مذهلة بالتفاصيل.</li> <li><strong> leveling تلقائي للسط,,,,,Mainstream
192,simple,NG-MKR-006,,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,1,0,visible,,549,Hardware,,Standard,0.15,14,10,4,Standard NGS Warranty,Condition: New | Class: Standard,arduino mega 2560 rev3 - لوحة ميكروكونترولر فائقة للمشاريع المتقدمة,<div> <p>إذا كنت قد نضجت من استخدام Arduino Uno وتحتاج إلى لوحة ميكروكونترولر قوية تتميز بمزيد من الأبواب الرقمية والمدخلات المعلمة، فهنا هو الحل الأمثل: Arduino Mega 2560 Rev3.</p> <strong>لم,,,,,Mainstream
205,simple,NG-NET-012,,Ubiquiti UniFi Cloud Gateway Ultra - All-in-One UniFi Gateway,1,0,visible,,680,Networking,,Standard,0.6,18,14,5,Standard NGS Warranty,Condition: New | Class: Standard,غوايتي كلاود أونيفاintégrال إكسترا - غوايتي أنيو-أيوني夫intégrال,<p>ابدأ ببناء شبكة UniFi المهنية بسهولة. يُعد UniFi Cloud Gateway Ultra كل ما تحتاجه كجهاز ذكي يُدار من مكان واحد جميع أجهزة UniFi الخاصة بك.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>التحكم الذ,,,,,Mainstream
206,simple,NG-NET-011,,TP-Link Archer AXE75 - AXE5400 Tri-Band WiFi 6E Router,1,0,visible,1299,1499,Networking,,Standard,1.2,30,22,8,Standard NGS Warranty,Condition: New | Class: Standard,تي بي لينك Archer AXE75 - AXE5400 Tri-Band WiFi 6E راوتر,"<p>تستعد لتجربة الإنترنت القادم. يفتح **TP-Link Archer AXE75** الباب للصارة في النطاق 6GHz مع سرعات وغطاء غير متاح من قبل.</p> <strong>لماذا هذا المنتج؟</strong> <ul style=""list-style-type: d",,,,,Mainstream
207,simple,NG-NET-010,,Ubiquiti UniFi USW-Flex-Mini - Ultra-Compact 5-Port Managed Switch,1,0,visible,,281,Networking,,Standard,0.2,12,10,4,Standard NGS Warranty,Condition: New | Class: Standard,يوبيكويتي UniFi USW-Flex-Mini - Ultra-Compact 5-Port Managed سويتش,<p>صغير الحجم، كبير في الأداء. يُعتبر <strong>UniFi USW-Flex-Mini</strong> أصغر مُسويّ مُدارة في عائلة UniFi، مستعدًا للعمل في أي مكان تحتاج إليه.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>5 منا,,,,,Mainstream
208,simple,NG-NET-009,,Netgear GS308E - 8-Port Gigabit Plus Smart Managed Switch,1,0,visible,,209,Networking,,Standard,0.5,20,14,5,Standard NGS Warranty,Condition: New | Class: Standard,شبكة جيجابايت ذكي مدبرة غس308إighted - 8 منفذات,<p>يجمع <strong>Netgear GS308E</strong> بين سهولة الاستخدام وقوة التحكم الذكي في تصميم مدمج من المعدن، مما يجعله خيارًا مثاليًا لتحسين أداء الشبكات المنزلية أو المؤسسية.</p> <strong>لماذا هذا المنتج؟<,,,,,Mainstream
209,simple,NG-NET-008,,MikroTik hEX S (RB760iGS) - 5-Port Gigabit Router with SFP and USB,1,0,visible,,649,Networking,,Standard,0.5,18,14,5,Standard NGS Warranty,Condition: New | Class: Standard,ميكروتيك hEX S (RB760iGS) - 5-Port Gigabit راوتر with SFP and USB,<p>هل تبحث عن جهاز راوتر يفهم الشبكات حقًا؟ يُعتبر **MikroTik hEX S** خيارًا ذكيًا لأي شخص يرغب في التحكم الكامل في الشبكة مع مرونة غير مسبوقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><strong>,,,,,Mainstream
210,simple,NG-NET-007,,Ubiquiti EdgeRouter X - Advanced Gigabit Router in a Pocket-Sized Form,1,0,visible,,1942,Networking,,Standard,0.3,14,12,4,Standard NGS Warranty,Condition: New | Class: Standard,يوبيكويتي Edgeراوتر X - Advanced Gigabit راوتر in a Pocket-Sized Form,<p>لا تدع الحجم الصغير يخدعك. يحتوي **Ubiquiti EdgeRouter X** على قدرات توجيهية من الدرجة التجارية التي تتفوق على أجهزة تكلفة مئات المرات أكثر.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><strong>,,,,,Mainstream
211,simple,NG-NET-006,,TP-Link TL-SG108E - 8-Port Gigabit Easy Smart Managed Switch,1,0,visible,,229,Networking,,Standard,0.5,20,14,5,Standard NGS Warranty,Condition: New | Class: Standard,تي بي لينك TL-SG108E - 8-Port Gigabit Easy Smart Managed سويتش,"<p>تتميز لوحة التبادل الذكي المدارة <strong>TP-Link TL-SG108E</strong> بتقنيات إدارة متقدمة بأسعار مدعومة.</p> <section> <h2><strong>لماذا هذا المنتج؟</strong></h2> <ul style=""lis",,,,,Mainstream
212,simple,NG-NET-005,,Ubiquiti UniFi 6 Lite - WiFi 6 Access Point (AX1500),1,0,visible,,849,Networking,,Standard,0.4,25,25,8,Standard NGS Warranty,Condition: New | Class: Standard,يوبيكويتي UniFi 6 Lite - WiFi 6 نقطة وصول (AX1500),<p>تحديث نظام الواي فاي الخاص بك مع <strong>Ubiquiti UniFi 6 Lite</strong>. تصميم أنيق و أداء الواي فاي 6 موثوق به، بالإضافة إلى سعر مناسب يجعله الخيار الأمثل لأي تثبيت.</p> <ul> <li><strong>الوا,,,,,Mainstream
213,simple,NG-NET-004,,MikroTik CRS305-1G-4S+IN - 4-Port 10G SFP+ Desktop Switch,1,0,visible,,1149,Networking,,Standard,0.5,18,14,5,Standard NGS Warranty,Condition: New | Class: Standard,ميكروتيك CRS305-1G-4S+IN - 4-Port 10G SFP+ Desktop سويتش,<p>استمتع بتجربة شبكة 10 جيغابت بدون تكلفة عالية. يوفر <strong>MikroTik CRS305-1G-4S+IN</strong> أربع منافذ SFP+ بسرعة 10Gbps في جسم صغير الحجم بدون مروحة.</p> <strong>لماذا هذا المنتج,,,,,Mainstream
214,simple,NG-NET-003,,Ubiquiti UniFi Switch Lite 16 PoE - 16-Port Managed Gigabit PoE+ Switch,1,0,visible,,1399,Networking,,Heavy,3,45,30,8,Standard NGS Warranty,Condition: New | Class: Heavy,يوبيكويتي UniFi سويتش Lite 16 PoE - 16-Port Managed Gigabit PoE+ سويتش,<p> construّع شبكة محترفة مع <strong>Ubiquiti UniFi Switch Lite 16 PoE</strong>. قم بتوصيل أجهزتك بالبيانات والكهرباء عبر كابل واحد.</p> <ul> <li><strong>8 منافذ PoE+</strong>: ميزانية تبلغ 45W لد,,,,,Mainstream
215,simple,NG-NET-002,,TP-Link Deco XE75 (3-Pack) - AXE5400 WiFi 6E Whole-Home Mesh System,1,0,visible,2099,2419,Networking,,Heavy,3,38,30,20,Standard NGS Warranty,Condition: New | Class: Heavy,طپ-لينك ديكوXE75 (3-قطعة) - نظام شبكي واي فاي 6E كلي البيت مع أداء AXE5400,<p>احصل على تغطية سريعة وموثوقة لمنزلك بفضل نظام شبكة واي فاي 6E متكامل من <strong>TP-Link Deco XE75</strong>، الذي يزيل العيوب في الإشارة ويغطي المساحات الكبيرة بسلاسة.</p> <strong>لماذا هذا المنتج؟<,,,,,Mainstream
216,simple,NG-NET-001,,MikroTik hAP ax3 - WiFi 6 Router with RouterOS Power,1,0,visible,,799,Networking,,Standard,0.6,22,16,6,Standard NGS Warranty,Condition: New | Class: Standard,ميكروتيك hAP ax3 - WiFi 6 راوتر with راوترOS Power,<p>استمتع بتحكم كامل في شبكة الإنترنت مع موديل MikroTik hAP ax3. هذا جهاز WiFi 6 يجمع بين نظام RouterOS من المستوى الصناعي وتصميم سهل الاستخدام.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><strong,,,,,Mainstream
217,simple,NG-SH-015,,Sonoff SNZB-02D Zigbee Temperature &amp; Humidity Sensor with LCD Display,1,0,visible,,159,Smart Home & IoT,,Standard,0.05,8,6,3,Standard NGS Warranty,Condition: New | Class: Standard,سونوف SNZB-02D زيجبي سينسر لقياس درجة الحرارة والرطوبة مع شاشة LCD,<p>تريد معرفة درجة الحرارة والتوازن الرطبي بدقة في كل غرفة من غرف منزلك بتكلفة قليلة؟</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>شاشة LCD ذات حجم 2.7 بوصة تظهر درجة الحرارة والتو,,,,,Mainstream
218,simple,NG-SH-014,,MOES Zigbee Smart Thermostat (BHT-002-GCLZB) - Programmable HVAC Control,1,0,visible,379,439,Smart Home & IoT,,Standard,0.25,14,10,5,Standard NGS Warranty,Condition: New | Class: Standard,موديل زيجبي ذكي للتحكم في درجة الحرارة وظائف قابلة للبرمجة (BHT-002-GCLZB) - التحكم في نظام التدفئة والتهوية والتبريد,<p>هل تدفع فواتير الكهرباء المرتفعة بسبب تشغيل التدفئة أو التكييف طوال اليوم دون ضبط ذكي؟ اكتشف حلًا ذكيًا مع منظم الحرارة الذكي MOES Zigbee (BHT-002-GCLZB) - منظم حراري ذكي لضبط أنظمة التدفئة والتبري,,,,,Mainstream
219,simple,NG-SH-013,,Zemismart Zigbee Smart Tubular Motor (ZM25TQ) - Heavy-Duty Roller Blind Motor,1,0,visible,,699,Smart Home & IoT,,Standard,1,45,12,10,Standard NGS Warranty,Condition: New | Class: Standard,zemismart ذكية زيجبي موتور لفتحة السقف الثقيلة (ZM25TQ) - موتور ستاربلاين,<p>هل تبحث عن محرك ذكي قوي لستائر التروس الثقيلة؟ هذا المحرك الذكي من Zemismart يوفر قوة دفع عالية لتعمل مع أثقال تصل إلى 8 كجم، مع تصميم مدمج يناسب جميع أنواع الستائر.</p> <strong>لماذا هذا المنتج؟</,,,,,Mainstream
220,simple,NG-SH-012,,Aqara Roller Shade Driver E1 (RSD-M01) - Smart Roller Blind Motor with HomeKit,1,0,visible,599,689,Smart Home & IoT,,Standard,0.5,20,12,8,Standard NGS Warranty,Condition: New | Class: Standard,جهاز قياس ستاره متحرك أقراة E1 (RSD-M01) - محرك ستار متحرك ذكي مع دعم هومكิت,<p>هل ترغب في التحكم في الستائر المتدلية من هاتفك دون الحاجة إلى تركيب معقد؟</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>يتناسب مع الستائر المتدلية الحالية التي,,,,,Mainstream
221,simple,NG-SH-011,,SwitchBot Bot (S1) - Robotic Finger That Makes Any Button Smart,1,0,visible,,279,Smart Home & IoT,,Standard,0.1,10,8,5,Standard NGS Warranty,Condition: New | Class: Standard,SwitchBot بوت (S1) - أطراف ذكية تجعل أي زر ذكي,<p>هل لديك جهاز قديم ترغب في التحكم فيه من هاتفك لكنه يسبق تكنولوجيا الذكاء الاصطناعي؟</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>ذراع ميكانيكي يضغط على أي زر - من إضاءة مكتبية إلى آلة قهوة، أي ش,,,,,Mainstream
222,simple,NG-SH-010,,Eve Energy Smart Plug (Matter/Thread) - Next-Gen Smart Plug with Power Monitoring,1,0,visible,,399,Smart Home & IoT,,Standard,0.15,12,8,5,Standard NGS Warranty,Condition: New | Class: Standard,Eve Energy قابس ذكي (Matter/Thread) - Next-Gen قابس ذكي with Power شاشةing,<p>اكتشف كيف تعرف بدقة استهلاك كل جهاز في منزلك ومتى يجب إيقافه مع منفذ ذكي ذي مراقبة طاقة متطورة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>تقنية Matter over Thread - لا يحتاج لشبكة Wi-Fi، يعمل,,,,,Mainstream
223,simple,NG-SH-009,,Aqara Motion Sensor P1 (MS-S02) - Wide-Angle 170° Smart PIR Sensor,1,0,visible,,279,Smart Home & IoT,,Standard,0.1,10,8,5,Standard NGS Warranty,Condition: New | Class: Standard,أقراها سينسر حركة P1 (MS-S02) - سعاتي 170° ذكي مستشعر PIR,<p>استمتع بضوء تلقائي ينير بمجرد دخولك الغرفة ويطفئ نفسه عند مغادرتك.</p> <ul> <li><strong>لماذا هذا المنتج؟</strong></li> <li>زاوية اكتشاف واسعة تبلغ 170° × 40° (العمودي × الأفقي) لتشمل جميع,,,,,Mainstream
224,simple,NG-SH-008,,Shelly Plus 1PM - Smart Wi-Fi Relay with Power Monitoring,1,0,visible,,189,Smart Home & IoT,,Standard,0.05,8,6,3,Standard NGS Warranty,Condition: New | Class: Standard,شيللي بلس 1PM - مرتعش ذكي بثاني أكسيد النيتروجين مع مراقبة الطاقة,<p>هل ترغب في جعل أضواءك وآلاتك الذكية دون الحاجة لتعديل المفاتيح؟ يُعد Shelly Plus 1PM حلًا مثاليًا لتحويل الأجهزة الموجودة إلى منظومة ذكية بسهولة وفعالية.</p> <strong>لماذا هذا المنتج؟</strong> <ul>,,,,,Mainstream
225,simple,NG-SH-007,,SwitchBot Curtain 3 (W2400000) - Turn Any Curtain Smart in Minutes,1,0,visible,549,639,Smart Home & IoT,,Standard,0.3,18,10,8,Standard NGS Warranty,Condition: New | Class: Standard,'-switchbot ستارن سكينر 3 (W2400000) - جعل أي شтор ذكي في دقائق,<p>استمتع بتحكم فوري في ستائرك باستخدام صوتك أو هاتفك الذكي مع SwitchBot Curtain 3 (W2400000).</p> <ul> <li><strong>التركيب السهل:</strong> يتم تركيبه بدون أداة في أقل من خمس دقائق ويتناسب مع مسا,,,,,Mainstream
226,simple,NG-SH-006,,Aqara Hub M2 (HM2-G01) - Multi-Protocol Smart Home Gateway,1,0,visible,,499,Smart Home & IoT,,Standard,0.2,14,10,5,Standard NGS Warranty,Condition: New | Class: Standard,محول أقارة M2 (HM2-G01) - بوابة ذكية متعددة البروتوكولات للمنزل,<p>هل لديك أجهزة ذكية مبعثرة دون منصة واحدة لربطها؟ اكتشف Hub M2 من Aqara، بوابة ذكية متعددة البروتوكولات تدمج أجهزتك في نظام واحد سلس وآمن.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>دعم Zigbee,,,,,Mainstream
227,simple,NG-ENT-010,,Ubiquiti UniFi Switch Pro 24 PoE (USW-Pro-24-PoE) - Smart Managed PoE+ Switch,1,0,visible,,4199,Homelab,,Heavy,5.5,55,35,8,Standard NGS Warranty,Condition: New | Class: Heavy,يوبيكويتي UniFi سويتش Pro 24 PoE (USW-Pro-24-PoE) - Smart Managed PoE+ سويتش,<p>هل تشعر بالإرهاق من توصيل أسلاك كهربائية منفصلة لكل كاميرا ونقطة الوصول في شبكة الإنترنت الخاصة بك؟</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>24 منفذًا بسرعة جيجابت مع ميزانية كهرباء عبر الشب,,,,,Mainstream
228,simple,NG-ENT-009,,HPE ProLiant DL380 Gen10 Server (Refurbished) - Data Center Power at Smart Pricing,1,0,visible,,8630,Homelab,,Oversized,25,80,55,22,Standard NGS Warranty,Condition: Refurbished | Class: Oversized,خادم هوايبي برولينيوت دل380 جين10 (مسترجَع) - قوة مركز البيانات بأثمنة ذكية,<p>هل تحتاج إلى أداء خادم من نوع مركز البيانات ولكن ميزانيتك لا تسمح بشراء نموذج جديد؟ اكتشف HPE ProLiant DL380 Gen10 Server (الملف المُعاد تجميعه) الذي يوفر أداءً عاليًا بأسعار مناسبة.</p> <strong>لم,,,,,Mainstream
229,simple,NG-ENT-008,,APC Smart-UPS 1500VA LCD RM 2U (SMT1500RMI2U) - Pure Sine Wave Rack UPS,1,0,visible,,4899,Homelab,,Oversized,22,58,38,12,Standard NGS Warranty,Condition: New | Class: Oversized,APC Smart-UPS 1500VA LCD RM 2U (SMT1500RMI2U) - مولد طاقة نقية الدائرة الرفقي,<p>هل تواجه مشاكل في فقدان البيانات أو ضرر الأجهزة بسبب انقطاع التيار الكهربائي المفاجئ؟ يوفر لك هذا الجهاز حماية موثوقة وتشغيلًا مستقرًا لجميع أجهزتك الحساسة.</p> <strong>لماذا هذا المنتج؟</strong> <,,,,,Mainstream
230,simple,NG-ENT-007,,MikroTik CRS326-24G-2S+RM 24-Port Managed Gigabit Switch with 10G SFP+,1,0,visible,,1110,Homelab,,Heavy,3.5,55,30,8,Standard NGS Warranty,Condition: New | Class: Heavy,ميكروتيك CRS326-24G-2S+RM 24-Port Managed Gigabit سويتش with 10G SFP+,<p>هل تبحث عن مُدارة تبادل بيانات مع ميزات احترافية دون دفع أسعار العلامات التجارية الفاخرة؟ هذا المنتج هو الحل الأمثل لاحتياجاتك في الشبكات المتقدمة بجودة عالية وبأسعار مناسبة.</p> <strong>لماذا هذا,,,,,Mainstream
231,simple,NG-ENT-006,,Synology DiskStation DS1621+ 6-Bay NAS - Enterprise Storage Powerhouse,1,0,visible,,6877,Homelab,,Heavy,5,35,30,25,Standard NGS Warranty,Condition: New | Class: Heavy,نظام التخزين enterprise DiskStation DS1621+ 6-بوابات,<p>إذا كنت تبحث عن حل تخزين مركز يوفر كلا من الأداء والموثوقية لعملك، فهذا المنتج هو الخيار الأمثل.</p> <ul> <li><strong>الأداء:</strong> مع معالج AMD Ryzen V1500B quad-core 2.2GHz، تضمن التجاوزا,,,,,Mainstream
233,simple,NG-ACC-004,,Seagate IronWolf 18TB NAS Internal Hard Drive - Built for 24/7 Performance,1,0,visible,2699,3109,Hardware,,Standard,1,20,14,5,Standard NGS Warranty,Condition: New | Class: Standard,قرص صلب داخلي سيراجيت إيرونوول 18 تي بي آيسي - مصمم لل أداء 24/7,<p>استخدم نظامك التخزيني NAS بمحرك أقراص Seagate IronWolf 18TB، محرك أقراص مصمم خصيصًا لتحمل متطلبات البيئات متعددة المستخدمين وتشغيل 24/7. قوي، قابل للتوسع، وموثوق—هو الأساس الأساسي لبنية بياناتك.</p,,,,,Mainstream
234,simple,NG-ACC-003,,Mark Ryden Anti-theft Laptop Backpack - Maximum Protection for Your Tech,1,0,visible,409,479,Accessories & Lifestyle,,Standard,1.2,50,35,15,Standard NGS Warranty,Condition: New | Class: Standard,حقيبة حماية أمنية لمحمول Mark Ryden - حماية قصوى لتقنيتك,<p>استمتع بالسفر بثقة وسلاسة مع حقيبة الظهر المضادة للسرقة من مارك ريدن. هذه الحقيبة ليست مجرد حقيبة، بل هي خزنة متنقلة تحمي معداتك الثمينة، مصممة لليوميات والمسافرين المكثفين.</p> <strong>لماذا هذا ا,,,,,Mainstream
235,simple,NG-ACC-002,,Anker 735 GaN 65W Charger - Compact 3-Port Fast Charger,1,0,visible,,379,Accessories & Lifestyle,,Standard,0.2,12,8,5,Standard NGS Warranty,Condition: New | Class: Standard,انكر 735 GaN 65W شاحن - Compact 3-Port Fast شاحن,<p>اكتشف تجربة شحن سلسة مع **Anker 735 Charger (GaNPrime 65W)**. اخلع الأجهزة الثقيلة واحصل على شحن سريع لثلاثة أجهزة في وقت واحد من منفذ صغير الحجم.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><s,,,,,Mainstream
236,simple,NG-ACC-001,,Baseus Blade 100W Power Bank - Ultra-Slim Laptop Portable Charger,1,0,visible,,499,Accessories & Lifestyle,,Standard,0.5,22,15,4,Standard NGS Warranty,Condition: New | Class: Standard,แบสิว بلايد 100W بورر بنك - شحذة محمولة للكمبيوتر المحمول رقيقة جدا,<p>استعد لحياتك المهنية ببطاقة شحن Baseus Blade 100W. مصممة لمن لا يرغبون في الارتباط بالمنافذ,,,,,Mainstream
237,simple,NG-MKR-005,,Elgato Stream Deck MK.2 - Professional Productivity Console with 15 LCD Keys,1,0,visible,1249,1439,Enthusiasts & Gamers,,Standard,0.5,22,16,6,Standard NGS Warranty,Condition: New | Class: Standard,إلجاتو ستريم ديك MK.2 - Professional Productivity Console with 15 LCD Keys,<p>تحكم في حياتك الرقمية بجهاز **Elgato Stream Deck MK.2**. أكثر من مجرد جهاز تحكم لمستخدمي البث، فهو لوحة تحكم قوية تُسرع المهام، من تحرير الفيديو إلى تطوير البرمجيات المعقدة.</p> <strong>لماذا هذا ا,,,,,Mainstream
238,simple,NG-MKR-004,,Meta Quest 3 128GB - The Most Powerful Mixed Reality Headset,1,0,visible,,3060,Enthusiasts & Gamers,,Heavy,1.8,30,22,18,Standard NGS Warranty,Condition: New | Class: Heavy,ميتا كويست 3 128GB - The Most Powerful Mixed Reality سماعة,<p>اكتشف عالمًا جديدًا مع **Meta Quest 3**. سواء كنت تغوص في مغامرات ألعاب مذهلة أو تحول غرفة المعيشة إلى مكتب افتراضي، فإن Quest 3 يوفر تجربة واقع مختلط مبتكرة تدمج بين العالم الرقمي والفيزيائي بسلاس,,,,,Mainstream
239,simple,NG-MKR-003,,Keychron Q1 - Premium Full Aluminum Custom Mechanical Keyboard,1,0,visible,,1449,Enthusiasts & Gamers,,Standard,1.5,42,18,6,Standard NGS Warranty,Condition: New | Class: Standard,كيكرون Q1 - Premium Full Aluminum Custom كيبورد ميكانيكي,<p>استعد لتجربة تحريرية فريدة مع <strong>Keychron Q1</strong>، لوحة ميكانيكية مصنوعة من الألمنيوم الكامل تجمع بين الأناقة والقوة، مصممة لتعزيز كفاءة العمل وتقديم تجربة تصفية مثالية.</p> <strong>لماذا,,,,,Mainstream
240,simple,NG-MKR-002,,Raspberry Pi 5 Ultimate Starter Kit - Everything You Need in One Box,1,0,visible,1149,1329,Hardware,,Standard,1,25,20,12,Standard NGS Warranty,Condition: New | Class: Standard,رازبيري باي 5 Ultimate Starter Kit - Everything You Need in One Box,<p>لا تبحث عن أجزاء متوافقة، بل ابدأ مباشرة ببناء مشاريعك. مجموعة Raspberry Pi 5 Ultimate Starter Kit تحتوي على كل ما تحتاجه لبدء مشاريعك فورًا.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>تتوافق,,,,,Mainstream
241,simple,NG-MKR-001,,Raspberry Pi 5 8GB - The New Standard in Single Board Computing,1,0,visible,899,1039,Hardware,,Standard,0.15,12,10,4,Standard NGS Warranty,Condition: New | Class: Standard,رازبيري باي 5 8GB - The New Standard in Single Board Computing,<p>استمتع بقوة لا تضاهى في يدك مع Raspberry Pi 5. يتميز بزيادة كبيرة في سرعة المعالجة وقدرة الرسومات، مما يجعله مناسبًا لتطبيقات الصناعة المعقدة وخدمات المنزل عالية الجودة.</p> <strong>لماذا هذا المنت,,,,,Mainstream
242,simple,NG-SH-005,,Sonoff TX Ultimate (T5) Smart Wall Switch - Interactive Elegance with RGB,1,0,visible,269,309,Smart Home & IoT,,Standard,0.3,14,10,5,Standard NGS Warranty,Condition: New | Class: Standard,سونوف تي إكس أوميتيلايت (ت5) ذكي مزودح - إleganza تفاعلية مع RGB,<p>استبدل طريقة التحكم في الإضاءة بتصميم عصري يدمج بين الجمال والوظيفة، مع مفتاح جدار ذكي يُعيد تعريف تجربة التفاعل مع الإضاءة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li><strong>تجربة لمسة مُتكا,,,,,Mainstream
